Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-high-ind,2,high,ind,3,2,0.0208235,0.000501892126926402
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-high-strong,2,high,strong,3,2,0.0212503,0.0004983821401051182
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-high-weak,2,high,weak,3,2,0.0201973,0.0005316067791862391
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-low-ind,2,low,ind,3,2,0.03222240000000001,0.0008375193288889673
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-low-strong,2,low,strong,3,2,0.0471089,0.001293187194961395
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-low-weak,2,low,weak,3,2,0.033214,0.0009182977224575418
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-high-ind,3,high,ind,3,2,0.0037376,0.0001393572547248418
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-high-strong,3,high,strong,3,2,0.004285,0.0001676245202766582
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-high-weak,3,high,weak,3,2,0.0036011,0.0001356085796278645
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-low-ind,3,low,ind,3,2,0.0062498,0.000243314569637701
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-low-strong,3,low,strong,3,2,0.0088789,0.0004045845730717827
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-low-weak,3,low,weak,3,2,0.006470200000000001,0.000261336811974374
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-high-ind,2,high,ind,3,2,0.0201062,0.0004752155916906125
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-high-strong,2,high,strong,3,2,0.0205058,0.000488345340632192
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-high-weak,2,high,weak,3,2,0.0195295,0.0005172194013094531
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-low-ind,2,low,ind,3,2,0.031215,0.000820168127627353
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-low-strong,2,low,strong,3,2,0.0446611,0.001220208539057106
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-low-weak,2,low,weak,3,2,0.0321407,0.000894117989863743
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-high-ind,3,high,ind,3,2,0.003506,0.0001273744182488871
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,3,2,0.0039817,0.0001528784755380177
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,3,2,0.0033825,0.0001226506494812882
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,3,2,0.005919600000000001,0.0002268355876805574
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,3,2,0.0082679,0.0003566066078009111
"(3,2)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,3,2,0.0061139,0.000243633666877884
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,2d-high-ind,2,high,ind,3,2,1340.2089,182.0522041396673
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,2d-high-strong,2,high,strong,3,2,1717.8987,344.9530014588432
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,2d-high-weak,2,high,weak,3,2,1255.01,236.8969191718864
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,2d-low-ind,2,low,ind,3,2,1147.0585,85.75355305387426
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,2d-low-strong,2,low,strong,3,2,1837.6242,443.423117404639
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,2d-low-weak,2,low,weak,3,2,1306.7899,197.3752766158461
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,3d-high-ind,3,high,ind,3,2,1374.8186,208.8362612241002
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,3d-high-strong,3,high,strong,3,2,2028.4799,492.3709434650635
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,3d-high-weak,3,high,weak,3,2,1610.8104,570.0193845151855
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,3d-low-ind,3,low,ind,3,2,1448.8243,226.6516189267822
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,3d-low-strong,3,low,strong,3,2,2390.3063,696.0013087684416
"(3,2)-Two-layer MoM",mom,training_time,training,no noise,3d-low-weak,3,low,weak,3,2,2225.6777,507.2735613434736
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,2d-high-ind,2,high,ind,3,2,1322.2927,216.7347825648768
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,2d-high-strong,2,high,strong,3,2,1710.6813,267.8885525270921
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,2d-high-weak,2,high,weak,3,2,1231.0645,216.1893652921069
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,2d-low-ind,2,low,ind,3,2,1130.7047,95.3648508237514
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,2d-low-strong,2,low,strong,3,2,1789.9735,471.672682440221
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,2d-low-weak,2,low,weak,3,2,1274.0093,145.3064786785837
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,3d-high-ind,3,high,ind,3,2,1409.1157,204.6313701982227
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,3d-high-strong,3,high,strong,3,2,2020.6403,532.685680343806
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,3d-high-weak,3,high,weak,3,2,1580.432,525.6902696301677
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,3d-low-ind,3,low,ind,3,2,1368.0611,185.7632268515298
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,3d-low-strong,3,low,strong,3,2,2395.3067,704.0290445484388
"(3,2)-Two-layer MoM",mom,training_time,training,with noise,3d-low-weak,3,low,weak,3,2,2051.222,494.1399032396973
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-high-ind,2,high,ind,4,1,62094.0661376,226.430339263382
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-high-strong,2,high,strong,4,1,62439.9113413,230.3429350503995
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-high-weak,2,high,weak,4,1,62537.1823376,223.8361487783318
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-low-ind,2,low,ind,4,1,54986.2946401,239.5008445635895
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-low-strong,2,low,strong,4,1,52534.8628621,282.9719625200296
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-low-weak,2,low,weak,4,1,54757.8848886,233.9599616183027
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-high-ind,3,high,ind,4,1,89887.3305375,247.4259647858343
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-high-strong,3,high,strong,4,1,90620.6132982,309.1440786107739
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-high-weak,3,high,weak,4,1,90481.8865511,245.4597532541803
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-low-ind,3,low,ind,4,1,81433.88558609999,255.6317927893791
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-low-strong,3,low,strong,4,1,78591.3613591,414.0042436756357
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-low-weak,3,low,weak,4,1,81172.7896453,261.2905311146822
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-high-ind,2,high,ind,4,1,62640.1978459,226.40371539324
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-high-strong,2,high,strong,4,1,62994.3686522,237.4529994387873
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-high-weak,2,high,weak,4,1,63077.4027921,228.2303558587897
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-low-ind,2,low,ind,4,1,55483.47743870001,238.5053582371657
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-low-strong,2,low,strong,4,1,53156.3527471,294.8114767996752
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-low-weak,2,low,weak,4,1,55271.8625201,238.3161265856367
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-high-ind,3,high,ind,4,1,90899.5191145,249.1404345825546
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-high-strong,3,high,strong,4,1,91602.4027933,324.9748046014788
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-high-weak,3,high,weak,4,1,91469.072613,251.4857697129098
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-low-ind,3,low,ind,4,1,82279.05749630001,262.9820756310995
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-low-strong,3,low,strong,4,1,79552.9987476,405.3570676819263
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-low-weak,3,low,weak,4,1,82033.25428349999,266.3541520574751
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-high-ind,2,high,ind,4,1,15596.2806331,96.12007739257618
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-high-strong,2,high,strong,4,1,15661.5008118,97.63418134111228
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-high-weak,2,high,weak,4,1,15693.6459699,104.3371066184097
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-low-ind,2,low,ind,4,1,13810.4740231,105.1392556426019
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-low-strong,2,low,strong,4,1,13183.9295534,116.1127753076829
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-low-weak,2,low,weak,4,1,13748.4896115,110.4834144940884
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,3d-high-ind,3,high,ind,4,1,22562.003705,149.6347247643442
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,3d-high-strong,3,high,strong,4,1,22737.72652,158.8247013250932
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,3d-high-weak,3,high,weak,4,1,22713.6054564,145.0001407674129
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,3d-low-ind,3,low,ind,4,1,20440.68736,156.5302929218434
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,3d-low-strong,3,low,strong,4,1,19728.203756,185.8446002635462
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,3d-low-weak,3,low,weak,4,1,20377.038296,159.3635568993031
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,2d-high-ind,2,high,ind,4,1,15734.7237635,94.65569819914988
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,2d-high-strong,2,high,strong,4,1,15798.4381078,97.49449663543265
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,2d-high-weak,2,high,weak,4,1,15827.9048173,104.8132783562664
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,2d-low-ind,2,low,ind,4,1,13936.991697,105.7572638491118
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,2d-low-strong,2,low,strong,4,1,13337.6948027,111.6772289693464
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,2d-low-weak,2,low,weak,4,1,13876.951056,110.5091488056434
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,3d-high-ind,3,high,ind,4,1,22817.0402983,146.3229676530766
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,3d-high-strong,3,high,strong,4,1,22981.6482093,155.8515447748274
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,3d-high-weak,3,high,weak,4,1,22961.5082107,141.1699408234641
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,3d-low-ind,3,low,ind,4,1,20654.2687338,152.6700631204211
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,3d-low-strong,3,low,strong,4,1,19967.6192129,177.0221114226249
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,with noise,3d-low-weak,3,low,weak,4,1,20593.4039262,157.4002780790985
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,2d-high-ind,2,high,ind,4,1,0.2215665,0.01784539435673739
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,2d-high-strong,2,high,strong,4,1,0.224679,0.01798843907636347
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,2d-high-weak,2,high,weak,4,1,0.2237215,0.01833779831992441
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,2d-low-ind,2,low,ind,4,1,0.0101329,0.001765347303226791
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,2d-low-strong,2,low,strong,4,1,0.0101211,0.001635690256791186
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,2d-low-weak,2,low,weak,4,1,0.0101435,0.001728443203895028
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,3d-high-ind,3,high,ind,4,1,0.3016551,0.03050819765624189
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,3d-high-strong,3,high,strong,4,1,0.3059123,0.02920809631961935
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,3d-high-weak,3,high,weak,4,1,0.3026574,0.03062294332389006
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,3d-low-ind,3,low,ind,4,1,0.01248,0.002590621391079598
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,3d-low-strong,3,low,strong,4,1,0.0118884,0.002235250520386672
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,no noise,3d-low-weak,3,low,weak,4,1,0.0119867,0.002658250375831076
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,2d-high-ind,2,high,ind,4,1,0.2171363,0.01604138446221668
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,2d-high-strong,2,high,strong,4,1,0.2192328,0.0183034341360226
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,2d-high-weak,2,high,weak,4,1,0.217288,0.01724922806060807
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,2d-low-ind,2,low,ind,4,1,0.0099758,0.001643209584129102
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,2d-low-strong,2,low,strong,4,1,0.009748,0.001661921730522782
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,2d-low-weak,2,low,weak,4,1,0.009754800000000001,0.001700042471246058
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,3d-high-ind,3,high,ind,4,1,0.2900003,0.028677367152125
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,3d-high-strong,3,high,strong,4,1,0.291407,0.0273560355647192
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,3d-high-weak,3,high,weak,4,1,0.2904806,0.02801087948161095
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,3d-low-ind,3,low,ind,4,1,0.0118953,0.002417492421096829
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,3d-low-strong,3,low,strong,4,1,0.0116059,0.002328111514129472
"(4,1)-Isolated Two-layer MoM",isomom,ari,in sample,with noise,3d-low-weak,3,low,weak,4,1,0.0118401,0.002508014827256285
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,2d-high-ind,2,high,ind,4,1,0.2236526,0.02149690203755232
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,2d-high-strong,2,high,strong,4,1,0.2267869,0.0209517699980337
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,2d-high-weak,2,high,weak,4,1,0.2252801,0.02097302512319532
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,2d-low-ind,2,low,ind,4,1,0.0103599,0.002810896724168179
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,2d-low-strong,2,low,strong,4,1,0.0102362,0.003345713005496963
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,2d-low-weak,2,low,weak,4,1,0.0102612,0.003398946741197183
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,3d-high-ind,3,high,ind,4,1,0.3045203,0.03424620272262593
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,3d-high-strong,3,high,strong,4,1,0.3098262,0.03242860838796197
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,3d-high-weak,3,high,weak,4,1,0.3058907,0.03361687470842011
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,3d-low-ind,3,low,ind,4,1,0.0121888,0.003514390123391816
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,3d-low-strong,3,low,strong,4,1,0.0118299,0.0036264205840643
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,no noise,3d-low-weak,3,low,weak,4,1,0.0120492,0.003579044700712325
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,2d-high-ind,2,high,ind,4,1,0.2185171,0.01949464973454838
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,2d-high-strong,2,high,strong,4,1,0.2205526,0.02144746692773209
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,2d-high-weak,2,high,weak,4,1,0.2188036,0.02127105742267619
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,2d-low-ind,2,low,ind,4,1,0.0100851,0.00268205917236
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,2d-low-strong,2,low,strong,4,1,0.009944999999999999,0.003276138556041828
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,2d-low-weak,2,low,weak,4,1,0.009809,0.003213309285714117
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,3d-high-ind,3,high,ind,4,1,0.2915826,0.03041219281734871
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,3d-high-strong,3,high,strong,4,1,0.2950998,0.0316061398900194
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,3d-high-weak,3,high,weak,4,1,0.2945342,0.03155974517506679
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,3d-low-ind,3,low,ind,4,1,0.011534,0.003588600357416876
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,3d-low-strong,3,low,strong,4,1,0.0115263,0.003397052392824691
"(4,1)-Isolated Two-layer MoM",isomom,ari,out of sample,with noise,3d-low-weak,3,low,weak,4,1,0.0121643,0.003512939790218012
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,2d-high-ind,2,high,ind,4,1,-3.8770041,0.01415199654651341
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,2d-high-strong,2,high,strong,4,1,-3.8986198,0.01439626705122207
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,2d-high-weak,2,high,weak,4,1,-3.9046989,0.0139898390179257
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,2d-low-ind,2,low,ind,4,1,-3.4327683,0.01496922925048367
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,2d-low-strong,2,low,strong,4,1,-3.2795539,0.0176854718036922
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,2d-low-weak,2,low,weak,4,1,-3.4184926,0.0146224438408492
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,3d-high-ind,3,high,ind,4,1,-5.6115832,0.01546396285666537
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,3d-high-strong,3,high,strong,4,1,-5.6574139,0.01932145585491779
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,3d-high-weak,3,high,weak,4,1,-5.6487428,0.01534091446841641
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,3d-low-ind,3,low,ind,4,1,-5.083243299999999,0.01597694633691077
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,3d-low-strong,3,low,strong,4,1,-4.9055854,0.02587564278887337
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,no noise,3d-low-weak,3,low,weak,4,1,-5.0669243,0.01633076122326546
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,2d-high-ind,2,high,ind,4,1,-3.9111372,0.01415017093661252
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,2d-high-strong,2,high,strong,4,1,-3.9332729,0.01484088355989582
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,2d-high-weak,2,high,weak,4,1,-3.9384625,0.01426437041666537
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,2d-low-ind,2,low,ind,4,1,-3.4638423,0.0149066690285004
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,2d-low-strong,2,low,strong,4,1,-3.3183975,0.01842544942779304
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,2d-low-weak,2,low,weak,4,1,-3.4506161,0.01489524186077253
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,3d-high-ind,3,high,ind,4,1,-5.6748448,0.01557131339899424
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,3d-high-strong,3,high,strong,4,1,-5.7187748,0.02031084963980864
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,3d-high-weak,3,high,weak,4,1,-5.7104422,0.01571806061365531
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,3d-low-ind,3,low,ind,4,1,-5.1360664,0.01643668885282072
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,3d-low-strong,3,low,strong,4,1,-4.9656875,0.02533490096325982
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,in sample,with noise,3d-low-weak,3,low,weak,4,1,-5.1207033,0.01664774605152183
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,out of sample,no noise,2d-high-ind,2,high,ind,4,1,-3.8835704,0.02403086848706111
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,out of sample,no noise,2d-high-strong,2,high,strong,4,1,-3.8998752,0.02440879140677372
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,out of sample,no noise,2d-high-weak,2,high,weak,4,1,-3.9079118,0.02608450441286249
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,out of sample,no noise,2d-low-ind,2,low,ind,4,1,-3.437119,0.02628511294680434
"(4,1)-Isolated Two-layer MoM",isomom,avg_ll,out of sample,no noise,2d-low-strong,2,low,strong,4,1,-3.2804832,0.02902823887670126
