Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
"(4,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-weak,3,high,weak,4,2,22617.3067422,147.5198758047418
"(4,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-ind,3,low,ind,4,2,20439.2325333,153.74506875675286
"(4,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-strong,3,low,strong,4,2,18697.215226700002,178.20135896016677
"(4,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-weak,3,low,weak,4,2,20265.6066189,157.79259313021984
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-ind,2,high,ind,4,2,15714.436103999999,94.46047520369326
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-strong,2,high,strong,4,2,15561.675411100001,93.79344097593534
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-weak,2,high,weak,4,2,15815.532978399999,103.26924474653809
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-ind,2,low,ind,4,2,13957.288454700001,103.87999636282888
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-strong,2,low,strong,4,2,12337.749747200001,106.694757083
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-weak,2,low,weak,4,2,13834.3343227,110.48810746412235
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-ind,3,high,ind,4,2,22750.9892868,145.33255546435672
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-strong,3,high,strong,4,2,22063.747506300002,153.04643910695376
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-weak,3,high,weak,4,2,22869.3317748,142.34692800934874
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-ind,3,low,ind,4,2,20655.1171468,150.41319052894318
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-strong,3,low,strong,4,2,19001.7116492,174.2903063821378
"(4,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-weak,3,low,weak,4,2,20491.0748895,157.81623593359035
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-ind,2,high,ind,4,2,0.26473189999999996,0.026327523973510267
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-strong,2,high,strong,4,2,0.1504538,0.0269455406171692
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-weak,2,high,weak,4,2,0.2502291,0.016771835825561732
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-ind,2,low,ind,4,2,0.013384499999999999,0.00206789717765989
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-strong,2,low,strong,4,2,0.0015858,0.0006754215743003056
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-weak,2,low,weak,4,2,0.0023062,0.001260560866031346
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-ind,3,high,ind,4,2,0.3849226,0.022435604037450214
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-strong,3,high,strong,4,2,0.0448995,0.04308900976320688
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-weak,3,high,weak,4,2,0.309816,0.040422362297834274
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-ind,3,low,ind,4,2,0.0201998,0.0035650559886234888
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-strong,3,low,strong,4,2,0.0014168,0.0007679921085453149
"(4,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-weak,3,low,weak,4,2,0.0017157,0.001121184668378078
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-ind,2,high,ind,4,2,0.2586327,0.023233977681382707
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-strong,2,high,strong,4,2,0.145848,0.02934293820022497
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-weak,2,high,weak,4,2,0.24337430000000002,0.016399885208701472
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-ind,2,low,ind,4,2,0.013094300000000001,0.0020743981748639257
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-strong,2,low,strong,4,2,0.0014691,0.0006584126841322716
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-weak,2,low,weak,4,2,0.0024359,0.0012512128217263942
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-ind,3,high,ind,4,2,0.36884239999999996,0.024667888754329164
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-strong,3,high,strong,4,2,0.043773299999999994,0.0424185043730024
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-weak,3,high,weak,4,2,0.29458439999999997,0.03146389228652715
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-ind,3,low,ind,4,2,0.0191324,0.0033675006827742224
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-strong,3,low,strong,4,2,0.0013492,0.0007555099689159059
"(4,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-weak,3,low,weak,4,2,0.0017893999999999998,0.0009694201328316808
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-ind,2,high,ind,4,2,0.265583,0.02857076108347288
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-strong,2,high,strong,4,2,0.1521888,0.028670930418643673
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-weak,2,high,weak,4,2,0.25081970000000003,0.01918861217709161
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-ind,2,low,ind,4,2,0.0140304,0.003382817521510491
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-strong,2,low,strong,4,2,0.0015646,0.001363782188835834
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-weak,2,low,weak,4,2,0.0020786,0.001600709451298001
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-ind,3,high,ind,4,2,0.38888649999999997,0.02564757882817547
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-strong,3,high,strong,4,2,0.0454885,0.04544058099053725
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-weak,3,high,weak,4,2,0.3118475,0.040221558377732364
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-ind,3,low,ind,4,2,0.020309400000000002,0.004768748606576706
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-strong,3,low,strong,4,2,0.0013659,0.0012635480708199144
"(4,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-weak,3,low,weak,4,2,0.0014662,0.0013151831151070278
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-ind,2,high,ind,4,2,0.25904330000000003,0.026868628962664495
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-strong,2,high,strong,4,2,0.147102,0.030296416296387938
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-weak,2,high,weak,4,2,0.24411090000000002,0.019785833473789413
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-ind,2,low,ind,4,2,0.013402400000000002,0.003160112873575464
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-strong,2,low,strong,4,2,0.0015123,0.001350442392908952
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-weak,2,low,weak,4,2,0.0023232,0.0016897264616355853
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-ind,3,high,ind,4,2,0.372309,0.02599571885887942
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-strong,3,high,strong,4,2,0.043872600000000005,0.04447007711740877
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-weak,3,high,weak,4,2,0.2968385,0.036014422402137675
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-ind,3,low,ind,4,2,0.0188679,0.004818960719298447
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-strong,3,low,strong,4,2,0.0012203,0.0013048978867901868
"(4,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-weak,3,low,weak,4,2,0.0015344,0.0013790923087159883
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-ind,2,high,ind,4,2,-3.8634109999999997,0.014116911593166996
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-strong,2,high,strong,4,2,-3.8259440000000002,0.014542018047330671
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-weak,2,high,weak,4,2,-3.8940999,0.013875114377179011
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-ind,2,low,ind,4,2,-3.429636,0.014920065331457075
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-strong,2,low,strong,4,2,-3.0009145,0.01693867735853562
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-weak,2,low,weak,4,2,-3.3984949999999996,0.014899590293329937
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-ind,3,high,ind,4,2,-5.5834979,0.015204276597674194
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-strong,3,high,strong,4,2,-5.3983077,0.021034901965951255
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-weak,3,high,weak,4,2,-5.612563699999999,0.015312796039109027
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-ind,3,low,ind,4,2,-5.0718169,0.01585328043005409
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-strong,3,low,strong,4,2,-4.6299801,0.0205544350688604
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-weak,3,low,weak,4,2,-5.0279689,0.01600673569678295
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-ind,2,high,ind,4,2,-3.8980662,0.014207951023382275
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-strong,2,high,strong,4,2,-3.8648545999999997,0.014841174258586769
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-weak,2,high,weak,4,2,-3.9282717000000003,0.014046695866201957
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-low-ind,2,low,ind,4,2,-3.4609824,0.014842127397949724
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-low-strong,2,low,strong,4,2,-3.0595438,0.0173627330960785
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-low-weak,2,low,weak,4,2,-3.4318419999999996,0.015045832941013571
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-high-ind,3,high,ind,4,2,-5.6473843,0.015478784911398421
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-high-strong,3,high,strong,4,2,-5.4760254,0.01942885225221461
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-high-weak,3,high,weak,4,2,-5.6751367,0.016295366699423785
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-low-ind,3,low,ind,4,2,-5.12543,0.01627025835906444
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-low-strong,3,low,strong,4,2,-4.7074422,0.02131355980296924
"(4,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-low-weak,3,low,weak,4,2,-5.0838338,0.016236242958706428
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-high-ind,2,high,ind,4,2,-3.8720123,0.024226929121466574
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-high-strong,2,high,strong,4,2,-3.8310204,0.022502949836711108
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-high-weak,2,high,weak,4,2,-3.8984033,0.025562629370100693
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-low-ind,2,low,ind,4,2,-3.4360336,0.025976609856491372
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-low-strong,2,low,strong,4,2,-3.004422,0.026250114651024285
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-low-weak,2,low,weak,4,2,-3.4037668,0.027593326812946278
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-high-ind,3,high,ind,4,2,-5.5900612999999995,0.037027580674629086
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-high-strong,3,high,strong,4,2,-5.405492000000001,0.03882856519043003
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-high-weak,3,high,weak,4,2,-5.6208268,0.03688018906150177
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-low-ind,3,low,ind,4,2,-5.0763081,0.03843558708982337
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-low-strong,3,low,strong,4,2,-4.640804,0.044550110793545414
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-low-weak,3,low,weak,4,2,-5.032901,0.03944808063336639
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-high-ind,2,high,ind,4,2,-3.9071094,0.023615349220968078
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-high-strong,2,high,strong,4,2,-3.8689186,0.023448270639857396
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-high-weak,2,high,weak,4,2,-3.9323832,0.02581764762813415
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-low-ind,2,low,ind,4,2,-3.467822,0.0259697230861578
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-low-strong,2,low,strong,4,2,-3.0629376,0.02667353404452137
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-low-weak,2,low,weak,4,2,-3.4370838,0.027622204133119464
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-high-ind,3,high,ind,4,2,-5.6542475,0.03633363114626352
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-high-strong,3,high,strong,4,2,-5.4824375,0.038261805001459245
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-high-weak,3,high,weak,4,2,-5.683833,0.0355867976171848
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-low-ind,3,low,ind,4,2,-5.1302792,0.03760352451458775
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-low-strong,3,low,strong,4,2,-4.7169277,0.04357257020712174
"(4,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-low-weak,3,low,weak,4,2,-5.0892683,0.03945423895892924
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-high-ind,2,high,ind,4,2,62201.0196989,225.87773250955678
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-high-strong,2,high,strong,4,2,61601.5570467,232.66412350176398
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-high-weak,2,high,weak,4,2,62692.046349799995,222.00157853762613
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-low-ind,2,low,ind,4,2,55260.619470699996,238.71304373429405
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-low-strong,2,low,strong,4,2,48401.0867595,271.01728889158045
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-low-weak,2,low,weak,4,2,54762.3693736,238.39641621077774
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-high-ind,3,high,ind,4,2,89938.1038563,243.2637947261972
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-high-strong,3,high,strong,4,2,86975.06293269999,336.5653368255562
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-high-weak,3,high,weak,4,2,90403.1640849,244.99729270976857
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-low-ind,3,low,ind,4,2,81751.2098068,253.65619129504432
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-low-strong,3,low,strong,4,2,74681.82960129999,328.867876541605
"(4,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-low-weak,3,low,weak,4,2,81049.6456202,256.1084514713402
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-ind,2,high,ind,4,2,62755.5006883,227.32307569324243
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-strong,2,high,strong,4,2,62224.1262452,237.4627787613638
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-weak,2,high,weak,4,2,63238.796116800004,224.74434718485938
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-ind,2,low,ind,4,2,55762.175105400005,237.46947926228322
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-strong,2,low,strong,4,2,49339.154534299996,277.81188330050446
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-weak,2,low,weak,4,2,55295.9016506,240.7363095184091
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-ind,3,high,ind,4,2,90960.2924416,247.66139550884307
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-strong,3,high,strong,4,2,88218.5592079,310.85755254604476
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-weak,3,high,weak,4,2,91404.33205599998,260.728468577145
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-ind,3,low,ind,4,2,82609.0249704,260.32189764397776
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-strong,3,low,strong,4,2,75921.2141295,341.0155904636024
"(4,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-weak,3,low,weak,4,2,81943.4871749,259.7832068231252
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-ind,2,high,ind,4,2,15814.8884552,96.90719024218558
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-strong,2,high,strong,4,2,15650.9196644,90.01226290054359
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-weak,2,high,weak,4,2,15920.450027699999,102.25017406585759
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-ind,2,low,ind,4,2,14070.974036000001,103.90652443665543
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-strong,2,low,strong,4,2,12344.5281137,105.00122900625425
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-weak,2,low,weak,4,2,13941.9066091,110.37125435155728
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-ind,3,high,ind,4,2,22869.503593,148.10942515077681
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-strong,3,high,strong,4,2,22131.2273885,155.3142069667576
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-weak,3,high,weak,4,2,22992.567207,147.51987536190606
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-ind,3,low,ind,4,2,20814.4929987,153.7450685159044
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-strong,3,low,strong,4,2,19072.4756914,178.2013590617098
"(4,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-weak,3,low,weak,4,2,20640.867083600002,157.792593481372
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-ind,2,high,ind,4,2,15955.2749093,94.46047548842579
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-strong,2,high,strong,4,2,15802.5142166,93.79344148934723
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-weak,2,high,weak,4,2,16056.3717842,103.2692448120723
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-ind,2,low,ind,4,2,14198.127260000001,103.879996417417
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-strong,2,low,strong,4,2,12578.5885533,106.69475731340604
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-weak,2,low,weak,4,2,14075.1731284,110.48810696650465
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-ind,3,high,ind,4,2,23126.249752099997,145.33255517342073
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-strong,3,high,strong,4,2,22439.007971299998,153.04643944021385
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-weak,3,high,weak,4,2,23244.5922395,142.34692773194513
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-ind,3,low,ind,4,2,21030.3776122,150.4131907454114
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-strong,3,low,strong,4,2,19376.9721144,174.29030668422755
"(4,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-weak,3,low,weak,4,2,20866.3353544,157.81623626877752
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-ind,2,high,ind,4,2,26.61,2.715072036174393
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-strong,2,high,strong,4,2,58.97,13.127544486400504
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-weak,2,high,weak,4,2,20.33,2.069767956544741
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-ind,2,low,ind,4,2,24.93,2.18929904376499
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-strong,2,low,strong,4,2,52.78,21.579816608314463
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-weak,2,low,weak,4,2,34.5,4.489043901713942
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-ind,3,high,ind,4,2,29.64,6.94061389303001
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-strong,3,high,strong,4,2,62.91,19.654641932504127
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-weak,3,high,weak,4,2,36.21,18.89807590013525
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-low-ind,3,low,ind,4,2,27.83,4.002663254798376
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-low-strong,3,low,strong,4,2,62.71,31.15950979243817
"(4,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-low-weak,3,low,weak,4,2,34.1,7.707401663598465
"(4,2)-Two-layer MoM",mom,em_iters,training,with noise,2d-high-ind,2,high,ind,4,2,25.89,2.360855006906686
"(4,2)-Two-layer MoM",mom,em_iters,training,with noise,2d-high-strong,2,high,strong,4,2,61.24,15.669645106950501
